unix_time,time_s,cable_easting_m,cable_northing_m,cable_height_m,cable_lock
1759745291.212,120811.212,619486.9091378037,5806089.682883859,41.61,1
1759745291.416,120811.416,619489.6265098496,5806091.713589499,41.6,1
1759745291.618,120811.618,619489.1872824965,5806091.608353158,41.61,1
1759745291.836,120811.836,619488.5500630696,5806090.3981468575,41.57,1
1759745291.836,120811.836,619488.8419906042,5806089.930642095,41.57,1
1759745292.038,120812.038,619488.5056722957,5806090.689932295,41.58,1
1759745292.24,120812.24,619488.3559991474,5806091.336208823,41.58,1
1759745292.442,120812.442,619488.1336822712,5806089.913193692,41.59,1
1759745292.645,120812.645,619486.7153463103,5806088.429319318,41.59,1
1759745292.847,120812.847,619487.7722246198,5806088.457812629,41.56,1
1759745293.065,120813.065,619489.0694896482,5806088.570692108,41.56,1
1759745293.267,120813.267,619488.7177340887,5806088.8694004705,41.59,1
1759745293.473,120813.473,619488.018473411,5806087.99767955,41.59,1
1759745293.673,120813.673,619487.4930966599,5806087.141410887,41.58,1
1759745293.875,120813.875,619487.8043111064,5806087.2042091945,41.58,1
1759745294.077,120814.077,619487.2855147972,5806086.666353229,41.55,1
1759745294.296,120814.296,619487.4455147971,5806086.65635323,41.56,1
1759745294.498,120814.498,619487.969070106,5806086.279366885,41.56,1
1759745294.699,120814.699,619488.800293499,5806088.33599444,41.54,1
1759745294.9,120814.9,619491.1415573468,5806088.81502085,41.6,1
1759745295.103,120815.103,619489.9542269296,5806088.128673744,41.57,1
1759745295.319,120815.319,619489.8967995907,5806088.0444370685,41.59,1
1759745295.523,120815.523,619490.5945440796,5806088.7434559455,41.6,1
1759745295.729,120815.729,619491.2610843972,5806088.92961347,41.62,1
1759745295.932,120815.932,619492.190247461,5806088.5376327075,41.63,1
1759745296.134,120816.134,619492.4914379384,5806087.9547836725,41.59,1
1759745296.338,120816.338,619491.1893259991,5806088.356626352,41.62,1
1759745296.54,120816.54,619490.5553398008,5806088.309801267,41.62,1
1759745296.742,120816.742,619491.984369132,5806087.384811716,41.61,1
1759745296.96,120816.96,619490.8732914656,5806086.810261695,41.58,1
1759745297.162,120817.162,619491.7602302965,5806087.699832548,41.6,1
1759745297.364,120817.364,619494.1519404692,5806089.102615719,41.62,1
1759745297.566,120817.566,619493.1408856618,5806088.715641118,41.64,1
1759745297.769,120817.769,619493.678676634,5806086.972814596,41.6,1
1759745297.985,120817.985,619492.8495813431,5806085.972540474,41.57,1
1759745298.187,120818.187,619492.326030445,5806087.512577459,41.6,1
1759745298.39,120818.39,619492.639231846,5806087.627235628,41.6,1
1759745298.594,120818.594,619492.4569416814,5806087.088833827,41.64,1
1759745298.794,120818.794,619492.6569416815,5806087.078833827,41.61,1
1759745299.01,120819.01,619492.2183565001,5806086.572793755,41.6,1
1759745299.212,120819.212,619492.7830043513,5806086.33199035,41.57,1
1759745299.413,120819.413,619493.2227168613,5806086.921779496,41.58,1
1759745299.616,120819.616,619493.4427168613,5806086.871779495,41.58,1
1759745299.819,120819.819,619492.2195088834,5806087.370141422,41.58,1
1759745300.037,120820.037,619493.5375837067,5806087.91531748,41.58,1
1759745300.037,120820.037,619493.2325556189,5806088.318712752,41.58,1
1759745300.239,120820.239,619493.6735771807,5806087.710487542,41.58,1
1759745300.439,120820.439,619495.7917638515,5806087.381987463,41.59,1
1759745300.642,120820.642,619494.4023328265,5806088.039943492,41.58,1
1759745300.843,120820.843,619495.6501097861,5806088.510427608,41.6,1
1759745301.06,120821.06,619495.8165046773,5806088.358870488,41.6,1
1759745301.264,120821.264,619493.7422009762,5806088.593746996,41.59,1
1759745301.467,120821.467,619494.4520168247,5806087.192010013,41.57,1
1759745301.669,120821.669,619496.5954393193,5806087.310583519,41.57,1
1759745301.873,120821.873,619494.9164198781,5806088.8112387415,41.59,1
1759745302.074,120822.074,619496.4554905985,5806088.421749526,41.58,1
1759745302.29,120822.29,619496.479239843,5806088.014519023,41.6,1
1759745302.493,120822.493,619495.1309970191,5806088.5286736535,41.59,1
1759745302.695,120822.695,619495.2975994373,5806088.511746051,41.57,1
1759745302.897,120822.897,619496.6276785096,5806088.496923468,41.59,1
1759745303.1,120823.1,619494.1940510444,5806086.262265664,41.59,1
1759745303.302,120823.302,619495.5071010899,5806085.284946193,41.53,1
1759745303.518,120823.518,619495.6564987875,5806087.026686438,41.54,1
1759745303.72,120823.72,619495.160249185,5806087.541301288,41.54,1
1759745303.923,120823.923,619496.1525715584,5806086.284645722,41.57,1
1759745304.128,120824.128,619496.33411003,5806085.837034195,41.55,1
1759745304.332,120824.332,619496.0987640197,5806086.244103526,41.54,1
1759745304.534,120824.534,619496.4675359036,5806087.118521324,41.58,1
1759745304.752,120824.752,619496.8237798408,5806086.657647107,41.54,1
1759745304.941,120824.941,619495.5147323383,5806087.3369656,41.54,1
1759745305.158,120825.158,619496.8103809917,5806087.042205139,41.55,1
1759745305.36,120825.36,619497.4651091397,5806086.836438519,41.54,1
1759745305.561,120825.561,619497.4113059934,5806086.845838322,41.54,1
1759745305.763,120825.763,619497.7162519892,5806086.787903416,41.54,1
1759745305.981,120825.981,619496.7196452031,5806087.295286856,41.54,1
1759745306.183,120826.183,619496.8732996688,5806087.147337932,41.54,1
1759745306.385,120826.385,619497.9863682688,5806086.961779704,41.55,1
1759745306.587,120826.587,619497.9710887232,5806087.679749579,41.52,1
1759745306.79,120826.79,619498.0610887232,5806087.689749579,41.54,1
1759745306.993,120826.993,619499.953739326,5806087.07084725,41.56,1
1759745307.211,120827.211,619500.0108515039,5806085.829568681,41.53,1
1759745307.412,120827.412,619499.0751761547,5806086.861528591,41.52,1
1759745307.615,120827.615,619499.4451761547,5806086.831528592,41.54,1
1759745307.818,120827.818,619499.1476038649,5806086.2877052035,41.51,1
1759745308.021,120828.021,619499.011588905,5806086.1102230055,41.51,1
1759745308.224,120828.224,619499.3050298648,5806086.288697772,41.51,1
1759745308.224,120828.224,619500.4156028652,5806086.243209267,41.51,1
1759745308.441,120828.441,619498.9172721328,5806085.06375068,41.51,1
1759745308.642,120828.642,619499.9221734846,5806084.394765566,41.53,1
1759745308.845,120828.845,619500.8357963893,5806085.007523006,41.51,1
1759745309.049,120829.049,619499.5038914802,5806085.77103295,41.53,1
1759745309.251,120829.251,619499.2549401043,5806085.926822281,41.52,1
1759745309.453,120829.453,619499.5842267239,5806085.377908204,41.52,1
1759745309.671,120829.671,619499.7178579171,5806084.928485019,41.5,1
1759745309.875,120829.875,619500.2141369337,5806085.016988837,41.5,1
1759745310.08,120830.08,619501.6459368955,5806084.512141233,41.51,1
1759745310.28,120830.28,619500.753679296,5806085.756692416,41.49,1
1759745310.481,120830.481,619501.3878601223,5806086.714591055,41.51,1
1759745310.684,120830.684,619500.8675118741,5806086.684390353,41.54,1
1759745310.887,120830.887,619500.6755300162,5806085.686987074,41.52,1
1759745311.106,120831.106,619499.964675624,5806085.394565854,41.51,1
1759745311.309,120831.309,619500.3583242284,5806085.856847161,41.5,1
1759745311.51,120831.51,619501.086845526,5806086.274682408,41.53,1
1759745311.712,120831.712,619500.8441895331,5806086.276803963,41.51,1
1759745311.916,120831.916,619502.4164286222,5806086.24327079,41.52,1
1759745312.117,120832.117,619503.2116236241,5806087.010482745,41.52,1
1759745312.337,120832.337,619501.6512835262,5806086.761115008,41.53,1
1759745312.54,120832.54,619501.145599731,5806086.474157411,41.5,1
1759745312.742,120832.742,619502.2354153637,5806086.77667322,41.53,1
1759745312.945,120832.945,619503.3613408925,5806087.113203312,41.53,1
1759745313.146,120833.146,619504.4338394586,5806086.146211846,41.52,1
1759745313.351,120833.351,619504.284966974,5806085.630909062,41.52,1
1759745313.555,120833.555,619504.1620554903,5806085.643683673,41.51,1
1759745313.761,120833.761,619504.7684856509,5806085.802790328,41.53,1
1759745313.963,120833.963,619504.1141201627,5806085.64776199,41.52,1
1759745314.18,120834.18,619504.5540190422,5806085.348599348,41.52,1
1759745314.381,120834.381,619503.623336463,5806085.354921994,41.52,1
1759745314.584,120834.584,619504.5230253085,5806084.320522016,41.52,1
1759745314.787,120834.787,619504.0795019182,5806084.461076534,41.5,1
1759745314.989,120834.989,619503.1819031718,5806084.608524632,41.49,1
1759745315.191,120835.191,619503.3619031719,5806084.578524631,41.49,1
1759745315.409,120835.409,619502.2310400853,5806085.551703598,41.51,1
1759745315.613,120835.613,619502.2310400853,5806085.571703599,41.51,1
1759745315.816,120835.816,619502.2955613493,5806085.449372194,41.49,1
1759745316.019,120836.019,619503.5307885028,5806084.1309287455,41.52,1
1759745316.221,120836.221,619505.6561112646,5806084.5464949,41.54,1
1759745316.422,120836.422,619507.200366359,5806085.351407103,41.55,1
1759745316.422,120836.422,619505.6128106697,5806085.145634928,41.55,1
1759745316.626,120836.626,619505.0616006622,5806084.83658609,41.51,1
1759745316.847,120836.847,619505.8754410433,5806085.420590579,41.55,1
1759745317.047,120837.047,619504.1884774199,5806086.092448349,41.54,1
1759745317.252,120837.252,619505.1902753378,5806084.760700012,41.54,1
1759745317.454,120837.454,619503.974168855,5806084.396133478,41.53,1
1759745317.654,120837.654,619504.3555156416,5806085.255983011,41.52,1
1759745317.857,120837.857,619505.4624125544,5806085.425466028,41.54,1
1759745318.074,120838.074,619504.8626034178,5806085.1062115375,41.52,1
1759745318.278,120838.278,619505.7315096481,5806084.756207516,41.54,1
1759745318.478,120838.478,619505.6886951838,5806085.528723599,41.52,1
1759745318.682,120838.682,619506.7395714705,5806085.464149337,41.53,1
1759745318.884,120838.884,619506.7498819222,5806084.909224174,41.53,1
1759745319.099,120839.099,619506.916331447,5806084.849929567,41.52,1
1759745319.299,120839.299,619506.1588556531,5806085.198788106,41.53,1
1759745319.501,120839.501,619506.6131165118,5806085.337446879,41.51,1
1759745319.703,120839.703,619505.7847193197,5806085.143235831,41.5,1
1759745319.921,120839.921,619506.0626671426,5806084.808046121,41.51,1
1759745320.124,120840.124,619506.1922532709,5806084.594504287,41.51,1
1759745320.329,120840.329,619505.1255955846,5806084.331592111,41.51,1
1759745320.531,120840.531,619506.1432493326,5806083.938736696,41.49,1
1759745320.732,120840.732,619505.4200250421,5806084.392689915,41.48,1
1759745320.934,120840.934,619507.0861267667,5806084.187055782,41.5,1
1759745321.137,120841.137,619506.5988620326,5806083.922956647,41.48,1
1759745321.355,120841.355,619507.7147029451,5806083.322251717,41.48,1
1759745321.557,120841.557,619508.5592856285,5806084.057079119,41.47,1
1759745321.758,120841.758,619507.1977754786,5806085.632070124,41.5,1
1759745321.961,120841.961,619508.437532482,5806086.551385488,41.52,1
1759745322.162,120842.162,619509.3665872177,5806085.070711151,41.5,1
1759745322.367,120842.367,619508.8028918332,5806084.752915552,41.47,1
1759745322.584,120842.584,619510.5811068278,5806085.9967711875,41.51,1
1759745322.787,120842.787,619510.0939214049,5806086.871099702,41.53,1
1759745322.98,120842.98,619509.7830377315,5806086.266470687,41.51,1
1759745323.191,120843.191,619509.9030377315,5806086.196470687,41.49,1
1759745323.396,120843.396,619510.8197985928,5806084.565062636,41.48,1
1759745323.597,120843.597,619510.8197985928,5806084.565062636,41.48,1
1759745323.816,120843.816,619509.9767588129,5806085.467563179,41.48,1
1759745324.018,120844.018,619509.9767588129,5806085.467563179,41.48,1
1759745324.22,120844.22,619509.489111404,5806083.503427606,41.48,1
1759745324.422,120844.422,619510.1788106078,5806085.804365461,41.48,1
1759745324.624,120844.624,619509.7354772581,5806085.006130809,41.47,1
1759745324.624,120844.624,619511.65250562,5806083.329980861,41.47,1
1759745324.84,120844.84,619510.4954398107,5806084.363157705,41.49,1
1759745325.042,120845.042,619511.0637166084,5806085.031263765,41.47,1
1759745325.245,120845.245,619512.9574045825,5806085.5763884345,41.47,1
1759745325.448,120845.448,619511.9433760836,5806085.491549803,41.53,1
1759745325.648,120845.648,619511.7303929434,5806085.644154182,41.5,1
1759745325.867,120845.867,619512.399938425,5806085.257984244,41.5,1
1759745326.07,120846.07,619512.5544266267,5806085.1432201555,41.5,1
1759745326.271,120846.271,619511.0612643519,5806084.883860968,41.5,1
1759745326.475,120846.475,619512.6181168713,5806084.977968108,41.5,1
1759745326.677,120846.677,619511.9330659736,5806084.997169004,41.51,1
1759745326.879,120846.879,619511.9349100218,5806084.440049631,41.51,1
1759745327.082,120847.082,619512.7182131563,5806083.596698326,41.52,1
1759745327.299,120847.299,619511.4053499256,5806084.139778441,41.51,1
1759745327.501,120847.501,619513.3929950238,5806084.275089999,41.54,1
1759745327.702,120847.702,619512.8073927087,5806084.217652557,41.5,1
1759745327.902,120847.902,619511.7254647773,5806084.019390593,41.53,1
1759745328.12,120848.12,619512.931593686,5806082.343444457,41.49,1
1759745328.321,120848.321,619511.9179634361,5806083.263760279,41.49,1
1759745328.521,120848.521,619512.729704519,5806083.46363665,41.51,1
1759745328.724,120848.724,619514.1746543852,5806082.50650137,41.48,1
1759745328.941,120848.941,619512.4541018739,5806082.821947724,41.48,1
1759745329.144,120849.144,619513.1833531002,5806082.207586828,41.5,1
1759745329.345,120849.345,619514.6555852143,5806082.173382644,41.46,1
1759745329.547,120849.547,619513.5235015035,5806083.050470883,41.49,1
1759745329.749,120849.749,619515.3114602979,5806082.036417155,41.5,1
1759745329.951,120849.951,619514.1432731365,5806081.323630801,41.43,1
1759745330.169,120850.169,619514.2986239496,5806082.889285272,41.49,1
1759745330.371,120850.371,619516.5829349993,5806083.152021813,41.48,1
1759745330.574,120850.574,619514.6398922959,5806083.639890476,41.46,1
1759745330.777,120850.777,619515.8524627187,5806083.2629139805,41.52,1
1759745330.978,120850.978,619518.7681653243,5806082.151826823,41.45,1
1759745331.195,120851.195,619515.7242388083,5806083.010564279,41.46,1
1759745331.396,120851.396,619517.4051124963,5806083.113780325,41.51,1
1759745331.599,120851.599,619517.6851124964,5806083.073780325,41.45,1
1759745331.801,120851.801,619518.0091628591,5806082.6585789,41.48,1
1759745332.004,120852.004,619515.4458836981,5806083.0366469445,41.47,1
1759745332.207,120852.207,619518.3286258563,5806082.600989224,41.47,1
1759745332.427,120852.427,619517.7984715943,5806083.344966773,41.5,1
1759745332.628,120852.628,619517.9798237715,5806083.209560684,41.46,1
1759745332.831,120852.831,619515.973877958,5806082.399510443,41.46,1
1759745332.831,120852.831,619518.2878542095,5806082.983983438,41.46,1
1759745333.032,120853.032,619518.6279124048,5806082.449010361,41.5,1
1759745333.234,120853.234,619517.4101985621,5806082.346134609,41.46,1
1759745333.452,120853.452,619519.0689949257,5806082.231953176,41.49,1
1759745333.642,120853.642,619517.3208821274,5806082.96690069,41.46,1
1759745333.861,120853.861,619516.9184274924,5806083.169201969,41.47,1
1759745334.064,120854.064,619519.4894971556,5806082.417579279,41.47,1
1759745334.265,120854.265,619518.3428384702,5806082.074279027,41.47,1
1759745334.467,120854.467,619518.8265446846,5806081.746927117,41.46,1
1759745334.669,120854.669,619519.0151407234,5806082.001661388,41.47,1
1759745334.871,120854.871,619518.8578173573,5806082.060260458,41.43,1
1759745335.089,120855.089,619520.9525559561,5806082.023613659,41.47,1
1759745335.291,120855.291,619519.5007631443,5806083.020250999,41.43,1
1759745335.492,120855.492,619520.3234419092,5806083.202521755,41.44,1
1759745335.696,120855.696,619520.3503507891,5806083.215889805,41.44,1
1759745335.898,120855.898,619518.9940726444,5806080.270033491,41.48,1
1759745336.113,120856.113,619519.6054103937,5806080.700890136,41.45,1
1759745336.316,120856.316,619520.6360334235,5806083.170521042,41.49,1
1759745336.518,120856.518,619520.8499342886,5806085.520286892,41.53,1
